msoa21cd,all_lgb_plus,gay_or_lesbian,bisexual_and_other,all_diff_id,trans_mw,other_id,different_unanswered
E02004732,0.020873386,0.010711343,0.010161769,0.001648125,0.000549375,0.000549375,0.000549375
E02004733,0.025837464,0.013369386,0.012468079,0.00345501,0.000901307,0.001051525,0.001502178
E02004734,0.032487191,0.01734979,0.015137401,0.004424779,0.002328831,0.001047974,0.001047974
E02004735,0.019709057,0.010010949,0.009698107,0.002345949,0.000781983,0.00093838,0.000625586
E02004736,0.020732954,0.014892685,0.005840268,0.002045289,0.00073046,0.00073046,0.000584368
E02004737,0.036244898,0.018938776,0.017306123,0.00244898,0.001142857,0.000653061,0.000653061
E02004738,0.024836601,0.015849673,0.008986536,0.002616089,0.001635056,0.000327011,0.000654022
E02004739,0.01821061,0.011084719,0.007125772,0.002693283,0.000475285,0.000158428,0.002059569
E02004740,0.017215693,0.00811124,0.009104453,0.00148908,0.000827267,0.000330907,0.000330907
E02004741,0.026307295,0.013557134,0.012750161,0.002420136,0.000645369,0.000322685,0.001452081
E02004742,0.030349531,0.016197783,0.014151748,0.0032379,0.002385821,0.000852079,0
E02004743,0.024568393,0.012948207,0.011620186,0.00265384,0.00099519,0.000497595,0.001161055
E02004744,0.038274182,0.017397356,0.020876827,0.005008347,0.001947691,0.000973845,0.002086811
E02004745,0.036813345,0.015962036,0.020851309,0.004170262,0.001725626,0.001294219,0.001150417
E02004746,0.020266609,0.011271269,0.00899534,0.002492685,0.001408909,0.00043351,0.000650266
E02004747,0.036478228,0.016806723,0.019671505,0.006109202,0.002481863,0.001336388,0.002290951
E02004748,0.050456944,0.024198739,0.026258206,0.006306306,0.002960103,0.001029601,0.002316602
E02004749,0.018871048,0.009104453,0.009766595,0.00198544,0.00049636,0.000330907,0.001158173
E02004750,0.030162759,0.01761983,0.012542929,0.002687771,0.000447962,0.000746603,0.001493206
E02004751,0.019588361,0.009226402,0.010361958,0.004400284,0.002271114,0.001135557,0.000993612
E02004752,0.016954377,0.008939581,0.008014797,0.002157165,0.001078582,0.00046225,0.000616333
E02004753,0.022575947,0.011131918,0.011444029,0.004473575,0.002184769,0.00062422,0.001664586
E02004754,0.021701688,0.011195315,0.010506373,0.001894592,0.000516707,0.000861178,0.000516707
E02004755,0.025302076,0.013012496,0.01228958,0.001755654,0.00082619,0.000309821,0.000619643
E02004756,0.024596564,0.013534617,0.011061947,0.002602811,0.001431546,0.000260281,0.000910984
E02004757,0.01492767,0.007386888,0.007540782,0.002000616,0.000923361,0.000461681,0.000615574
E02004758,0.021498107,0.010546241,0.010951866,0.003244997,0.000676041,0.000946458,0.001622499
E02004759,0.021109771,0.009499397,0.011610374,0.002864466,0.001055329,0.000753807,0.001055329
E02004760,0.019581447,0.010280259,0.009301187,0.002446483,0.000978593,0.000489297,0.000978593
E02004761,0.021653173,0.010732442,0.010920731,0.001318019,0.000376577,0.000376577,0.000564865
E02004764,0.020965246,0.011819333,0.009145912,0.00267455,0.001548423,0.000281532,0.000844595
E02004765,0.021222741,0.010708723,0.010514018,0.003698657,0.001557329,0.000778665,0.001362663
E02004766,0.026689478,0.010607357,0.016082122,0.003421728,0.001710864,0.000513259,0.001197605
E02004767,0.024813896,0.013534852,0.011279043,0.002707581,0.001353791,0.000676895,0.000676895
E02004768,0.025339783,0.009905552,0.015434232,0.003225063,0.000691085,0.001612532,0.000921447
E02004769,0.027517198,0.014175526,0.013341672,0.005839416,0.002085506,0.000834202,0.002919708
E02004770,0.032379518,0.018072289,0.014307229,0.004707211,0.002259461,0.000376577,0.002071173
E02004771,0.030694205,0.015777395,0.01491681,0.002867384,0.001003584,0.000573477,0.001290323
E02004772,0.018688024,0.010297483,0.008390542,0.002670057,0.001525747,0.000508582,0.000635728
E02004774,0.019735341,0.011407712,0.00832763,0.002509983,0.001026811,0.000456361,0.001026811
E02004775,0.031361697,0.01602675,0.015334947,0.003459011,0.000691802,0.000807103,0.001960106
E02004776,0.020952381,0.012952381,0.008,0.002475719,0.00076176,0.0009522,0.00076176
E02004777,0.021715527,0.011509229,0.010206298,0.003687636,0.001735358,0.000433839,0.001518438
E02004778,0.016309327,0.009162544,0.007146784,0.002565512,0.001282756,0.000916254,0.000366502
E02004779,0.018548129,0.009060868,0.009487262,0.002451764,0.000959386,0.000639591,0.000852788
E02004780,0.02071251,0.00932063,0.01139188,0.001864898,0.001036055,0.000621633,0.000207211
E02004781,0.019613852,0.007968127,0.011645725,0.001531863,0.000919118,0.000306373,0.000306373
E02004782,0.02394741,0.011738926,0.012208483,0.003599374,0.001251956,0.000469484,0.001877934
E02004783,0.023353085,0.010805159,0.012547926,0.004009763,0.001743375,0.001569038,0.00069735
E02004784,0.015111293,0.00857668,0.006534613,0.001836735,0.001020408,0.000612245,0.000204082
E02004785,0.021056978,0.011147812,0.009909166,0.001651869,0.000412967,0,0.001238902
E02004786,0.024288482,0.014006854,0.010281627,0.001639589,0.000596214,0.000447161,0.000596214
E02004787,0.01513703,0.009400892,0.005736138,0.003027406,0.001274697,0.000318674,0.001434034
E02004788,0.018359246,0.007773735,0.010585511,0.00165426,0.000496278,0.001157982,0
E02004789,0.021637427,0.010994152,0.010643275,0.001403837,0.000935891,0.000233973,0.000233973
E02004790,0.022328074,0.010270914,0.01205716,0.002382016,0.00074438,0.000595504,0.001042132
E02004791,0.025167398,0.012468252,0.012699146,0.002771363,0.001385681,0.000692841,0.000692841
E02004792,0.016592303,0.008087005,0.008505298,0.002371321,0.001115916,0.000557958,0.000697447
E02004793,0.014684983,0.00726354,0.007421444,0.002052416,0.001105147,0.000473634,0.000473634
E02004794,0.014001729,0.008297321,0.005703965,0.001037165,0.000691443,0.000172861,0.000172861
E02004795,0.01928038,0.010319077,0.008961304,0.002443992,0.001357773,0.000543109,0.000543109
E02004796,0.016488731,0.008659549,0.007829182,0.001779782,0.000830565,0.000237304,0.000711913
E02004797,0.021377672,0.010391924,0.010985749,0.002376355,0.000445567,0.000297044,0.001633744
E02004798,0.025143536,0.011086913,0.014056623,0.004356436,0.001188119,0.000594059,0.002574257
E02004799,0.02627377,0.012919146,0.013354623,0.002322206,0.001451379,0.000145138,0.000725689
E02004800,0.01387469,0.00920111,0.004673382,0.001898642,0.001314444,0.000292099,0.000292099
E02004801,0.013913043,0.007536232,0.006377246,0.001159588,0.000434846,0.000579794,0.000144949
E02004802,0.024704814,0.011080836,0.013623978,0.007268762,0.00199891,0.000726876,0.004542977
E02004803,0.031722054,0.012084592,0.019637462,0.00839067,0.003524081,0.000671254,0.004195335
E02004804,0.022458629,0.011482607,0.010976022,0.005067568,0.002533784,0.000675676,0.001858108
E02004805,0.028315111,0.01247547,0.015839641,0.003925417,0.001962709,0.000981354,0.000981354
E02004806,0.027842227,0.013302398,0.01453983,0.002630357,0.001237815,0.000464181,0.000928361
E02004807,0.033546534,0.013966845,0.019579689,0.005090055,0.001435656,0.000783085,0.002871313
E02004808,0.036324786,0.016483516,0.01984127,0.005595686,0.001933055,0.000813918,0.002848713
E02004809,0.043191362,0.013317337,0.029874025,0.016674664,0.007197697,0.001559501,0.007917466
E02004810,0.038461538,0.014923077,0.023538461,0.008001231,0.003231266,0.000769349,0.004000615
E02004811,0.036032028,0.011714116,0.024317912,0.010821227,0.004002372,0.002075304,0.004743552
E02004812,0.02795198,0.013796811,0.014155169,0.008063071,0.002329332,0.001075076,0.004658663
E02004813,0.031279802,0.009155064,0.022124737,0.007061069,0.002862595,0.001145038,0.003053435
E02004814,0.01691475,0.008626522,0.008288227,0.002536354,0.001521813,0.000507271,0.000507271
E02004815,0.04103479,0.01587868,0.025156111,0.005173029,0.001070282,0.000891902,0.003210846
E02004817,0.025509386,0.009626183,0.015883202,0.004651163,0.001764234,0.00064154,0.002245389
E02004818,0.026159749,0.012905476,0.013254273,0.003721796,0.001046755,0.001046755,0.001628286
E02004819,0.026023436,0.012783442,0.013239994,0.002892373,0.001217841,0.000456691,0.001217841
E02004820,0.019326891,0.009663446,0.009663445,0.002500834,0.000500167,0.000500167,0.0015005
E02004821,0.018691589,0.00911215,0.009579439,0.002570093,0.00046729,0.001168224,0.000934579
E02004822,0.021027691,0.012438916,0.008588775,0.001776988,0.000444247,0.000740412,0.000592329
E02004823,0.024450891,0.011603813,0.012847079,0.002487218,0.000967252,0.000690894,0.000829073
E02004824,0.024782188,0.012584705,0.012197483,0.001936108,0.000580833,0.000580833,0.000774443
E02004825,0.018500055,0.008862302,0.009637754,0.003544528,0.001329198,0.001107665,0.001107665
E02004826,0.018152023,0.009076012,0.009076012,0.001638724,0.000504223,0.000252111,0.00088239
E02004827,0.014029085,0.00667237,0.007356715,0.001709694,0.000854847,0.000341939,0.000512908
E02004828,0.016865079,0.008267196,0.008597883,0.002149826,0.000496114,0.000496114,0.001157599
E02004829,0.021734543,0.010550749,0.011183794,0.001477105,0.000211015,0.00042203,0.00084406
E02004830,0.024708789,0.011648429,0.013060361,0.001941748,0.001059135,0.000529568,0.000353045
E02004831,0.027196405,0.010996807,0.016199598,0.003192621,0.002128414,0.000472981,0.000591226
E02004832,0.016238723,0.007356003,0.008882721,0.001665279,0.000693866,0.000693866,0.000277546
E02004833,0.04919618,0.01365889,0.03553729,0.006769008,0.003263629,0.001692252,0.001813127
E02004834,0.053111251,0.017127593,0.035983658,0.00769956,0.002199874,0.002357008,0.003142678
E02004835,0.061272061,0.021201021,0.04007104,0.008213097,0.003107658,0.003662597,0.001442841
E02004836,0.084287201,0.022545959,0.061741241,0.009533715,0.003120125,0.004853527,0.001560062
E02004837,0.034333483,0.010001493,0.024331989,0.003882335,0.001343885,0.001642527,0.000895924
E02004838,0.019124631,0.00834296,0.010781671,0.004105722,0.00166795,0.001283038,0.001154734
E02004839,0.017348875,0.00921659,0.008132595,0.001355748,0.000949024,0,0.000406725
E02004840,0.018317183,0.007445048,0.010872134,0.002599244,0.001063327,0.000708885,0.000827032
E02004841,0.02721585,0.013451512,0.013764338,0.00354536,0.001042753,0.001251303,0.001251303
E02004842,0.021297089,0.012735445,0.008561644,0.002033608,0.001391416,0.000321096,0.000321096
E02004843,0.015505197,0.006304311,0.009200886,0.003407155,0.001873935,0.000681431,0.000851789
E02004844,0.022300469,0.009725017,0.012575452,0.005365526,0.002515091,0.000335345,0.002515091
E02004845,0.02062975,0.011788429,0.008841321,0.004030383,0.001395133,0.000620059,0.002015191
E02004846,0.013325719,0.008376166,0.004949818,0.001904399,0.00076176,0.00057132,0.00057132
E02004847,0.017017017,0.009634635,0.007382383,0.004504505,0.002127127,0.000375375,0.002002002
E02004848,0.013854931,0.00603097,0.007823961,0.00391198,0.001629992,0.000325998,0.00195599
E02004849,0.011333451,0.006020896,0.0053123,0.002125022,0.001239596,0.000177085,0.000708341
E02004850,0.017287234,0.008643617,0.008643617,0.003659348,0.001164338,0.000166334,0.002328676
E02004851,0.013672697,0.00757257,0.006100126,0.003573681,0.002102165,0.000210217,0.001261299
E02004852,0.020752672,0.010686077,0.010066594,0.004339067,0.002169534,0,0.002169534
E02004853,0.018185092,0.010983075,0.007202017,0.004320432,0.000720072,0.000540054,0.003060306
E02004854,0.021580547,0.010334347,0.011246201,0.006995134,0.002585158,0.000608273,0.003801703
E02004855,0.020537825,0.00856974,0.011968085,0.009898065,0.005170631,0.000738662,0.003988772
E02004856,0.023595024,0.011797512,0.011797512,0.002358996,0.000428908,0.001286725,0.000643363
E02004857,0.030881755,0.016659894,0.014221861,0.001625686,0.000812843,0.000609632,0.000203211
E02004858,0.022954092,0.011227545,0.011726547,0.003243513,0.000998004,0.000998004,0.001247505
E02004859,0.014569843,0.007400555,0.007169288,0.001618871,0.000693802,0,0.000925069
E02004860,0.025110132,0.010792952,0.01431718,0.005067195,0.00308438,0.001101564,0.000881251
E02004861,0.020131291,0.012035011,0.00809628,0.002189142,0.000656743,0.000437828,0.001094571
E02004862,0.025636812,0.010682005,0.014954807,0.006738988,0.004109139,0.000328731,0.002301118
E02004863,0.025809633,0.011836265,0.013973368,0.00427491,0.001150937,0.000328839,0.002795133
E02004864,0.024232017,0.011639,0.012593016,0.002671246,0.000954016,0.000763213,0.000954016
E02004865,0.029497207,0.011396648,0.018100559,0.006481895,0.003129191,0.001564595,0.001788109
E02004866,0.022812266,0.011219147,0.011593119,0.005982427,0.002056459,0.001495607,0.002430361
E02004867,0.017034068,0.007815631,0.009218437,0.002204409,0.000400802,0.000801603,0.001002004
E02004868,0.023070399,0.007633588,0.01543681,0.005257802,0.002883311,0.00050882,0.001865672
E02004869,0.024427151,0.01232166,0.012105491,0.00410722,0.001080847,0.001080847,0.001945525
E02004870,0.029985978,0.01337504,0.016610938,0.006795383,0.002372991,0.000862906,0.003559487
E02004871,0.024420633,0.010964366,0.013456267,0.001744331,0.00024919,0.00074757,0.00074757
E02004872,0.018912134,0.008702929,0.010209205,0.003514056,0.001840696,0.000502008,0.001171352
E02004873,0.028818748,0.014778845,0.014039903,0.003588769,0.001583281,0.000844416,0.001161072
E02004874,0.024143624,0.010317788,0.013825836,0.004539827,0.000825423,0.00144449,0.002269913
E02004875,0.022394488,0.009105451,0.013289036,0.002953119,0.000984373,0.00036914,0.001599606
E02004876,0.018690416,0.010536879,0.008153537,0.003009782,0.000752445,0.000250815,0.002006521
E02004877,0.017285089,0.008066375,0.009218714,0.002765614,0.001152339,0.000691404,0.000921871
E02004878,0.016937669,0.008943089,0.00799458,0.001626016,0.000948509,0.000271003,0.000406504
E02004880,0.017174904,0.009931067,0.007243837,0.001402033,0.000817853,0.000116836,0.000467344
E02004881,0.029143572,0.015555158,0.013588414,0.003935599,0.001431127,0.001073345,0.001431127
E02004882,0.032508202,0.014613779,0.017894423,0.003131524,0.000745601,0.001342082,0.001043841
E02004883,0.018077076,0.00973381,0.008343265,0.000595948,0.000198649,0.000397298,0
E02004884,0.030213967,0.017046791,0.013167176,0.003761608,0.001998354,0.001057952,0.000705302
E02004885,0.020751133,0.009352623,0.01139851,0.003798948,0.00087668,0.001022794,0.001899474
E02004886,0.01874884,0.010209764,0.008539075,0.001114206,0.000557103,0.000557103,0
E02004887,0.015424165,0.006426735,0.00899743,0.002250442,0.000803729,0.000642983,0.000803729
E02004888,0.018237935,0.009539843,0.008698092,0.001824818,0.000421112,0.000561482,0.000842223
E02004889,0.027392703,0.012753687,0.014639015,0.003659348,0.001441561,0.000776225,0.001441561
E02004890,0.027793696,0.012034384,0.015759312,0.002578058,0.001002578,0.000143225,0.001432254
E02004891,0.022720101,0.012937835,0.009782265,0.001262228,0,0.000946671,0.000315557
E02004892,0.026304442,0.01164295,0.014661492,0.003666163,0.002156567,0.000431313,0.001078283
E02004893,0.023476201,0.013353435,0.010122766,0.003231366,0.002154244,0.000646273,0.000430849
E02004894,0.032621065,0.018965735,0.013655329,0.002528445,0.000758534,0.000758534,0.001011378
E02004895,0.018927862,0.00794176,0.010986102,0.002117242,0.000396983,0.000793966,0.000926294
E02004896,0.01930389,0.008189529,0.011114361,0.00292526,0.000731315,0.000731315,0.00146263
E02004897,0.018788763,0.007843853,0.010944911,0.003647638,0.001094291,0.000729528,0.001823819
E02004898,0.024444444,0.011904762,0.012539682,0.005234772,0.002696701,0.001110406,0.001427665
E02004899,0.019739898,0.010915002,0.008824896,0.005106778,0.00185701,0.000232126,0.003017642
E02004900,0.016936338,0.009073038,0.0078633,0.003478524,0.001058681,0.001058681,0.001361162
E02004901,0.024880623,0.012063332,0.012817291,0.004900729,0.002136215,0.000753958,0.002010555
E02004902,0.020813321,0.008485431,0.01232789,0.00608292,0.004001921,0.000320154,0.001760845
E02004903,0.023656641,0.011152416,0.012504224,0.00472973,0.002364865,0.000506757,0.001858108
E02004904,0.028357117,0.012623491,0.015733626,0.006039531,0.002928258,0.000732064,0.002379209
E02004905,0.014840183,0.007420091,0.007420091,0.003614916,0.001712329,0.000380518,0.00152207
E02004906,0.022080186,0.011504939,0.010575247,0.005229518,0.00232423,0.000232423,0.002672865
E02004907,0.020724789,0.009146694,0.011578094,0.004051864,0.002199583,0.000694605,0.001157675
E02004908,0.017861312,0.007588139,0.010273173,0.002218849,0.000700689,0.000467126,0.001051034
E02004909,0.027245636,0.01106854,0.016177097,0.004257131,0.001915709,0.001277139,0.001064283
E02004910,0.025627336,0.010998398,0.014628938,0.003310198,0.001494928,0.000961025,0.000854245
E02004911,0.029099561,0.015007321,0.01409224,0.00347667,0.001646844,0.001097896,0.00073193
E02004912,0.027119808,0.014303696,0.012816112,0.003089952,0.001258869,0.000343328,0.001487755
E02004914,0.031483791,0.011377805,0.020105985,0.004210198,0.001559333,0.001091533,0.001559333
E02004915,0.031476998,0.01364737,0.017829628,0.004402377,0.001760951,0.000440238,0.002201189
E02004916,0.027080581,0.012879789,0.014200792,0.003633361,0.00181668,0.000825764,0.000990917
E02004917,0.020167428,0.007039574,0.013127854,0.004376784,0.00152236,0.000570885,0.002283539
E02004918,0.036188179,0.016435464,0.019752714,0.003468034,0.001357057,0.001055489,0.001055489
E02004919,0.031469102,0.013044187,0.018424914,0.005217675,0.00211968,0.001467471,0.001630523
E02004920,0.030150754,0.014861542,0.015289212,0.003956796,0.001924928,0.000427762,0.001604107
E02004921,0.026841348,0.013260904,0.013580444,0.00319642,0.001438389,0.001278568,0.000479463
E02004922,0.023069451,0.01189898,0.011170471,0.003278689,0.001578628,0.001214329,0.000485732
E02004923,0.02087242,0.010553471,0.010318949,0.001992966,0.0014068,0.0003517,0.000234467
E02004924,0.018502507,0.009856476,0.008646031,0.002421308,0.001037703,0.000172951,0.001210654
E02004925,0.020588736,0.010379445,0.01020929,0.002382168,0.001020929,0.00034031,0.001020929
